County,Crime Rate per 100k,Murder,Rape,Robbery,Assault,Burglary,Larceny,MV Theft,Arson,Population,Avg_Rating,Median_Rating,Avg_Price,Rest_Count,Avg_Lat,Avg_Lng,CountyName,State
"Gosper County, NE",50.70993915,0,1,0,0,5,25,1,1,1972,3.6162790697674416,4.0,1.1851851851851851,43,40.69017992572042,-99.80029660079785,Gosper County,NE
"Benton County, IA",50.5856259,0,4,0,9,156,108,11,2,25699,3.6666666666666665,4.0,1.25,15,42.146794328199775,-92.0454733928446,Benton County,IA
"Washington County, KY",50.52631579,0,1,1,3,39,21,6,1,11875,3.0,3.0,1.2,12,37.70540268852656,-85.22397381630651,Washington County,KY
"Broomfield County, CO",50.44475459,1,7,6,16,90,1081,47,6,59471,4.35,4.5,1.6938775510204085,50,39.954059472399415,-105.08674836122955,Broomfield County,CO
"York County, NE",50.42137866,0,2,4,1,47,209,9,1,13883,3.5,3.5,1.391304347826087,32,40.84062799612649,-97.59569535596594,York County,NE
"Larue County, KY",49.77246871,0,1,1,4,37,29,9,0,14064,3.852941176470588,4.5,1.4,17,37.578812260263156,-85.70465366267675,Larue County,KY
"Isanti County, MN",49.73301225,0,9,0,10,90,472,29,0,38204,3.024390243902439,3.0,1.3888888888888888,41,45.558561825094785,-93.2376717207642,Isanti County,MN
"Pittsylvania County, VA",49.65879601,2,6,8,15,209,383,51,6,62426,3.75,4.25,1.181818181818182,16,36.83608371716117,-79.4288290451185,Pittsylvania County,VA
"Vernon County, WI",49.45761482,0,5,0,10,59,200,10,1,30329,3.9259259259259265,4.0,1.3333333333333333,27,43.58045632492009,-90.86351476951792,Vernon County,WI
"Dolores County, CO",49.28536225,0,0,0,1,15,11,0,0,2029,4.36,4.5,1.8125,50,37.463526098430044,-108.149132150328,Dolores County,CO
"Lincoln County, KY",49.24086992,1,2,4,5,55,101,19,1,24370,4.0,4.5,1.2,6,37.50659871790025,-84.66072020183469,Lincoln County,KY
"Richardson County, NE",49.23076923,0,0,0,4,9,36,1,0,8125,3.7,3.75,1.75,10,40.061984584844346,-95.602408993514,Richardson County,NE
"Knox County, MO",49.17629702,0,0,0,2,15,24,0,2,4067,3.8928571428571432,4.0,1.25,14,40.07341433730982,-92.10504120598672,Knox County,MO
"Tuscarawas County, OH",48.55835635,1,8,10,25,275,685,48,5,92672,3.95,4.0,1.5909090909090908,50,40.4991196159815,-81.46023540666376,Tuscarawas County,OH
"Dawson County, GA",48.48805431,0,0,2,9,69,281,24,3,22686,3.78,4.0,1.6428571428571428,25,34.41293883139066,-84.17238153969276,Dawson County,GA
"Keokuk County, IA",48.40739665,0,0,0,5,7,7,0,2,10329,3.7,4.0,2.0,5,41.3354760126411,-92.20653408352028,Keokuk County,IA
"Muhlenberg County, KY",48.10930434,0,5,1,9,53,125,22,3,31179,3.203125,3.5,1.2272727272727273,32,37.0322799204478,-87.32681839236399,Muhlenberg County,KY
"Oldham County, KY",48.10467577,1,8,6,16,235,392,26,7,62364,4.18,4.0,1.6666666666666667,50,38.349589390351575,-85.49166267931058,Oldham County,KY
"LaMoure County, ND",48.00768123,0,0,1,1,2,6,3,0,4166,3.68,4.0,1.6666666666666667,50,46.807369962480394,-98.52385118611325,LaMoure County,ND
"Williams County, OH",48.0,0,7,1,10,139,432,28,5,37500,3.638888888888889,4.0,1.3846153846153846,36,41.517187615486066,-84.56554980645076,Williams County,OH
"Carter County, KY",47.79060363,0,2,3,8,78,105,13,1,27202,3.5405405405405403,4.0,1.2,37,38.334346482223,-83.00539211163057,Carter County,KY
"Warren County, IN",47.53416518,0,0,0,4,0,1,0,0,8415,3.6666666666666665,4.0,1.0,21,40.288504304393406,-87.25773321459428,Warren County,IN
"Bracken County, KY",47.52851711,0,2,0,2,59,88,4,1,8416,3.75,4.0,1.25,14,38.773521625016045,-84.07403993956706,Bracken County,KY
"Belmont County, OH",47.43355709,0,5,3,25,248,580,42,3,69571,3.32,3.5,1.375,50,40.071599567093436,-80.90519807375561,Belmont County,OH
"Crawford County, IN",47.07654646,0,0,0,5,107,11,5,0,10621,3.227272727272727,3.5,1.75,11,38.25499088181818,-86.3810159090909,Crawford County,IN
"Carroll County, IL",46.94835681,0,1,0,6,45,173,2,1,14910,3.6666666666666665,3.5,1.375,12,42.08605529031983,-90.02714626195497,Carroll County,IL
"Seward County, NE",46.81373983,0,4,0,4,25,110,10,0,17089,3.738095238095238,4.0,1.3076923076923077,21,40.88200977412072,-97.09852409313491,Seward County,NE
"Jefferson County, OK",46.64179104,0,0,0,3,17,25,9,0,6432,4.159090909090909,4.5,1.3703703703703705,44,33.986701409962684,-97.87672956900835,Jefferson County,OK
"Amherst County, VA",46.61570017,0,7,1,7,131,391,18,2,32178,3.583333333333333,3.75,1.2727272727272727,18,37.56706586232204,-79.09678761516973,Amherst County,VA
"Greenup County, KY",46.55111038,0,4,4,8,104,154,13,3,36519,3.8,4.0,1.0,15,38.63801973272287,-82.84123331492151,Greenup County,KY
"Lake County, MN",46.39510068,0,0,0,5,20,35,3,0,10777,4.07,4.0,1.7179487179487178,50,47.498402342451676,-91.477470849853,Lake County,MN
"Elbert County, CO",46.34896558,0,1,1,9,39,66,3,0,23733,4.39,4.5,1.8163265306122451,50,39.362300730341744,-104.85416967365143,Elbert County,CO
"Magoffin County, KY",46.33204633,1,1,0,3,20,19,3,0,12950,3.4090909090909087,4.0,1.0,11,37.74293668363471,-83.05338879806557,Magoffin County,KY
"Menominee County, WI",46.32846884,0,0,0,2,31,25,3,0,4317,4.06,4.0,1.5714285714285714,50,44.88118114060007,-88.56081176301028,Menominee County,WI
"Marion County, GA",46.2962963,0,0,0,4,18,56,2,0,8640,4.1,4.25,1.0,10,32.334728251888315,-84.56390673154264,Marion County,GA
"Llano County, TX",46.28677227,0,1,0,8,134,253,11,11,19444,3.5862068965517233,4.0,1.3,29,30.755726220148482,-98.6784601280665,Llano County,TX
"Perry County, IN",46.01697515,2,2,0,6,35,132,8,6,19558,3.96,4.0,1.4594594594594594,50,38.128587751839426,-86.77501649202598,Perry County,IN
"Cedar County, NE",45.91895305,0,0,0,4,1,33,0,0,8711,4.04,4.0,1.5142857142857142,50,42.816070776514366,-97.21649956982958,Cedar County,NE
"Morgan County, IN",45.85709782,1,5,4,22,175,1099,86,3,69782,3.79,4.0,1.3529411764705883,50,39.445212611490604,-86.42839053218107,Morgan County,IN
"Kingfisher County, OK",45.82351401,0,1,0,6,33,131,9,1,15276,3.466666666666667,3.5,1.25,15,35.85355230508679,-97.93263793246334,Kingfisher County,OK
"Platte County, WY",45.63605248,0,1,0,3,23,61,5,0,8765,3.388888888888889,3.5,1.3076923076923077,18,42.05662818145868,-104.95796749922934,Platte County,WY
"Jefferson County, OH",45.61238303,0,3,5,23,91,212,10,2,67964,3.42,3.5,1.5135135135135136,50,40.37538481860797,-80.72015388189911,Jefferson County,OH
"Stanton County, KS",45.57885141,0,0,0,1,1,1,0,0,2194,3.78,4.0,1.1111111111111112,50,37.586438125433155,-101.52897838612364,Stanton County,KS
"Trimble County, KY",45.37205082,0,1,0,3,6,10,1,0,8816,3.333333333333333,3.75,1.0,6,38.621078792260754,-85.26985856541341,Trimble County,KY
"Putnam County, IN",45.32728969,2,5,0,10,98,111,16,0,37505,3.48,3.5,1.368421052631579,50,39.65522504733931,-86.84019914038133,Putnam County,IN
"Shelby County, IL",45.21000045,0,0,0,10,46,98,9,1,22119,3.55,3.5,1.1666666666666667,20,39.43597703469531,-88.78291094540674,Shelby County,IL
"Highland County, VA",45.14672686,0,0,0,1,3,2,0,0,2215,4.195652173913044,4.5,1.3636363636363635,23,38.43137914465968,-79.46241466299955,Highland County,VA
"Pierce County, ND",44.93372276,0,0,0,2,15,57,4,0,4451,4.076923076923077,4.5,1.3333333333333333,26,48.197974818670225,-99.8387780483038,Pierce County,ND
"Jasper County, IN",44.92497529,1,2,0,12,47,228,4,0,33389,3.8793103448275854,4.0,1.238095238095238,29,40.950464179795155,-87.18292455645485,Jasper County,IN
"Monroe County, IL",44.78547756,0,8,0,7,48,203,2,0,33493,3.4545454545454546,3.5,1.4615384615384617,44,38.345362397504815,-90.15920288007787,Monroe County,IL
"Shelby County, IN",44.71372041,0,2,2,16,138,951,53,2,44729,3.76,3.5,1.3777777777777778,50,39.529357471166456,-85.76706325022606,Shelby County,IN
"Kittson County, MN",44.41483455,0,1,0,1,6,15,1,0,4503,4.25,4.25,1.5,6,48.7960933626359,-96.85018858817273,Kittson County,MN
"Grant County, OK",44.16961131,0,0,0,2,22,28,4,0,4528,4.3,4.5,1.3333333333333333,5,36.80890684789886,-97.73396879790285,Grant County,OK
"Putnam County, OH",44.00375499,1,6,2,6,41,125,12,0,34088,3.871428571428571,4.0,1.3333333333333333,35,41.006349862373575,-84.09093246353306,Putnam County,OH
"Culberson County, TX",43.91743522,0,0,1,0,4,3,0,0,2277,3.65,3.5,1.45,30,31.064586806154228,-104.42806501073164,Culberson County,TX
"Ogle County, IL",43.9056982,1,1,1,20,106,317,6,3,52385,3.92,4.0,1.2758620689655171,50,42.048091305521176,-89.3140187938566,Ogle County,IL
"Kewaunee County, WI",43.89173372,1,3,0,5,30,222,9,1,20505,3.484375,3.5,1.4583333333333333,32,44.50292308390225,-87.57370677032135,Kewaunee County,WI
"Steuben County, IN",43.65795448,2,4,6,3,174,816,21,4,34358,3.88,4.0,1.55,50,41.666689053014345,-85.00643929891098,Steuben County,IN
"Benson County, ND",43.62367311,0,3,0,0,5,13,5,0,6877,3.38,3.5,1.3783783783783785,50,47.86367220874468,-99.47527320061195,Benson County,ND
"Lewis County, KY",43.45936549,0,2,0,3,43,36,3,1,13806,4.13,4.0,1.4772727272727273,50,38.59859587494515,-83.090305304902,Lewis County,KY
"Burke County, ND",43.36513443,0,0,0,1,6,15,5,0,2306,3.467391304347826,3.5,1.5714285714285714,46,48.70894502265112,-102.74097108209669,Burke County,ND
"Bath County, VA",43.32755633,1,0,1,0,7,19,0,1,4616,4.029411764705882,4.0,2.2222222222222223,17,38.007395505620615,-79.81703805848541,Bath County,VA
"Le Sueur County, MN",43.14994606,0,1,2,9,57,228,13,0,27810,4.0,4.0,1.4,12,44.419034723743714,-93.8346933841195,Le Sueur County,MN
"Hart County, KY",43.07327841,0,2,0,6,28,28,6,1,18573,2.875,2.75,1.1,12,37.27209379586275,-85.9089472607506,Hart County,KY
"Spencer County, IN",42.97173415,5,5,0,0,2,11,0,0,20944,3.25,3.0,1.75,6,37.906288504719356,-87.02374578012869,Spencer County,IN
"Grand Isle County, VT",42.93688278,0,0,0,3,32,41,3,0,6987,4.119047619047619,4.5,2.1111111111111107,21,44.792387405712546,-73.32318852490017,Grand Isle County,VT
"Miner County, SD",42.86326618,0,0,1,0,6,2,0,0,2333,4.05,4.0,1.5476190476190477,50,43.910403981712655,-97.52600546640858,Miner County,SD
"Henry County, IN",42.81869342,2,8,7,4,469,1344,74,1,49044,3.61,3.5,1.351351351351351,50,39.932855844185625,-85.40987678662765,Henry County,IN
"Woodruff County, AR",42.42081448,0,1,1,0,8,61,1,2,7072,4.166666666666667,4.5,1.5,6,35.262969026233286,-91.22817287956072,Woodruff County,AR
"McLean County, KY",42.12299916,0,1,0,3,21,19,2,0,9496,4.16,4.0,1.6444444444444444,50,37.663705230996925,-87.17776656870106,McLean County,KY
"Whitley County, IN",42.04961855,0,2,1,11,27,163,11,0,33294,3.4318181818181817,3.5,1.3,44,41.15771019011397,-85.50314228321812,Whitley County,IN
"Hutchinson County, SD",41.98740378,0,0,0,3,8,8,3,0,7145,3.9444444444444446,4.0,1.6666666666666667,9,43.315220256677186,-97.62955681880672,Hutchinson County,SD
"Wabasha County, MN",41.97173903,0,2,1,6,39,146,9,2,21443,4.17,4.0,1.8571428571428568,50,44.11711620940854,-92.4043283126984,Wabasha County,MN
"Faulk County, SD",41.91114837,0,0,0,1,0,2,0,0,2386,3.94,4.0,1.7272727272727273,50,45.33359052811161,-98.56138871718329,Faulk County,SD
"Evangeline Parish, LA",41.69396629,0,4,5,5,96,384,1,0,33578,4.1,4.0,1.6590909090909092,50,30.62445379320931,-92.25988988400336,Evangeline Parish,LA
"Wasatch County, UT",41.60835193,0,1,0,10,36,176,7,0,26437,4.28,4.5,1.64,50,40.33719331313566,-111.6157780413734,Wasatch County,UT
"Eddy County, ND",41.59733777,0,0,0,1,3,15,0,0,2404,3.7142857142857135,4.0,1.5,7,47.498050667135495,-99.0775839125595,Eddy County,ND
"Lake County, SD",41.47656574,1,2,0,2,15,72,5,0,12055,3.7857142857142856,4.0,1.375,21,43.99752974755274,-97.10022555164456,Lake County,SD
"Floyd County, KY",41.31377815,1,3,4,8,61,135,16,1,38728,3.9444444444444446,4.0,1.2,9,37.54573940628112,-82.75611954979115,Floyd County,KY
"Dickinson County, IA",41.28575641,0,0,0,7,29,122,3,0,16955,3.75,4.0,1.6341463414634143,50,43.37493928649115,-95.13234129246162,Dickinson County,IA
"Putnam County, NY",41.14606854,0,7,8,26,187,604,33,0,99645,3.91,4.0,1.9387755102040816,50,41.383424667901366,-73.72856600828274,Putnam County,NY
"Marion County, KS",40.91987888,0,0,0,5,35,56,8,0,12219,3.5625,3.25,1.0,8,38.350340831327685,-97.1118263877819,Marion County,KS
"Morrill County, NE",40.74979625,0,0,0,2,6,47,3,0,4908,4.0,4.5,1.3333333333333333,8,41.6804525338563,-103.10379211285075,Morrill County,NE
"Tensas Parish, LA",40.74979625,0,0,0,2,7,16,1,0,4908,3.5657894736842106,4.0,1.6842105263157894,38,32.13120286277809,-91.16220814994452,Tensas Parish,LA
"Wood County, WI",40.56301464,1,7,10,12,269,1335,44,0,73959,4.166666666666667,4.75,1.4,6,44.44548865243323,-90.11674985442768,Wood County,WI
"Union County, SD",40.46125835,0,0,0,6,18,87,5,0,14829,3.8571428571428568,4.0,1.3333333333333333,7,42.78094520170364,-96.62817523228823,Union County,SD
"Washington County, ID",40.22526146,0,0,0,4,19,27,4,0,9944,4.1,5.0,1.0,5,44.55198410067382,-116.6878119541504,Washington County,ID
"Crawford County, IA",40.15142824,0,0,0,7,10,37,3,0,17434,3.325,3.75,1.3636363636363635,20,42.016489485953606,-95.35965037232228,Crawford County,IA
"Wyandot County, OH",40.09444469,0,3,1,5,29,127,3,0,22447,3.271428571428572,3.5,1.2307692307692308,35,40.836520467163524,-83.2843774842268,Wyandot County,OH
"Carlisle County, KY",39.9920016,0,0,0,1,20,28,2,0,5001,3.8846153846153846,4.0,1.25,13,36.94674465937502,-89.06422816988797,Carlisle County,KY
"Kiowa County, KS",39.63535474,0,0,0,1,15,15,4,0,2523,4.3,4.0,1.6666666666666667,5,37.605444610448,-99.29210953775896,Kiowa County,KS
"Pleasants County, WV",39.59350666,0,0,0,3,386,16,1,0,7577,3.3571428571428568,4.0,1.6,7,39.404527196160565,-81.19294006629453,Pleasants County,WV
"Renville County, MN",39.56217856,0,2,0,4,31,85,4,1,15166,4.24,4.5,1.7560975609756098,50,44.819792019603746,-94.93640303023486,Renville County,MN
"Allen County, KY",39.387524,0,3,3,3,75,77,12,1,20311,3.7916666666666665,4.0,1.1875,24,36.773474081598614,-86.19677218195483,Allen County,KY
"Seneca County, OH",39.34613871,0,4,6,12,207,330,11,2,55914,3.7,4.0,1.3076923076923077,50,41.11321112113257,-83.18038307050901,Seneca County,OH
"Elliott County, KY",39.28244075,0,1,0,2,8,6,1,0,7637,4.2,4.5,1.0,5,38.10915636030038,-83.10591131498795,Elliott County,KY
"Posey County, IN",39.23722828,0,1,3,6,107,299,23,2,25486,3.7307692307692313,4.0,1.3,13,37.961342882881596,-87.88067753295223,Posey County,IN
"Auglaize County, OH",39.19860627,0,1,3,15,90,324,10,0,45920,3.6428571428571432,4.0,1.2258064516129032,42,40.551812208778216,-84.17536212424525,Auglaize County,OH
"Kemper County, MS",38.85758694,0,1,0,3,28,13,4,0,10294,3.2551020408163267,3.0,1.34375,49,32.4986610688493,-88.66012765676062,Kemper County,MS
"Madison County, IA",38.83997929,0,1,0,5,45,85,5,0,15448,4.055555555555555,4.5,1.4615384615384617,27,41.35068847838921,-93.98680988999149,Madison County,IA
"Carroll County, IA",38.83872221,0,1,1,6,24,99,7,0,20598,3.3653846153846154,3.5,1.4210526315789471,26,42.06566878262465,-94.86750969000788,Carroll County,IA
"Cook County, MN",38.46153846,0,0,0,2,17,152,4,0,5200,3.7954545454545454,4.0,1.5882352941176472,22,47.755270817263096,-90.33722077643304,Cook County,MN
"Renville County, ND",38.34355828,0,0,0,1,2,18,0,0,2608,3.94,4.0,1.6888888888888889,50,48.25648632515151,-101.32463511865843,Renville County,ND
"Dickinson County, MI",38.31711242,0,8,0,2,12,51,3,1,26098,4.12,4.0,1.5,50,45.85770805491483,-88.05111460433383,Dickinson County,MI
"Clay County, TX",38.19344982,1,0,2,1,61,17,5,0,10473,3.55,3.75,1.25,10,33.81332675608433,-98.19303440849936,Clay County,TX
"Buchanan County, IA",38.13882532,0,0,1,7,17,106,8,1,20976,3.3809523809523814,3.5,1.5833333333333333,21,42.45932963994269,-91.88228779801115,Buchanan County,IA
"Jim Hogg County, TX",38.13155386,1,0,0,1,2,4,0,0,5245,3.8,4.0,1.3333333333333333,10,27.24765501379723,-98.65395951125623,Jim Hogg County,TX
"Lincoln County, NV",38.13155386,0,0,0,2,17,49,5,0,5245,4.15,4.25,1.2,20,37.66008613584773,-114.75663834750256,Lincoln County,NV
"Letcher County, KY",38.10491553,1,3,1,4,62,60,7,1,23619,3.9318181818181817,4.0,1.2666666666666666,22,37.12768289454292,-82.83197654601804,Letcher County,KY
"Otoe County, NE",38.09040122,0,2,1,3,42,206,15,2,15752,3.8125,4.25,1.0,8,40.747704992898214,-96.14042866422156,Otoe County,NE
"Pike County, KY",37.86683496,2,7,5,11,101,472,19,4,63380,3.98,4.0,1.5161290322580645,50,37.493198993976534,-82.43849629982603,Pike County,KY
"Monroe County, KY",37.449677,0,1,0,3,8,8,1,0,10681,4.2,4.75,1.5,10,36.69624037927355,-85.696736507315,Monroe County,KY
"Mitchell County, IA",37.3517602,0,1,0,3,27,65,2,1,10709,4.208333333333333,4.5,1.625,12,43.325418266859096,-92.85343079069351,Mitchell County,IA
"Clay County, IL",36.856848,0,2,0,3,38,200,3,1,13566,3.821428571428572,3.75,1.181818181818182,14,38.672375503621204,-88.47619071844044,Clay County,IL
"Columbiana County, OH",36.82962991,2,8,7,22,296,810,35,3,105893,3.6666666666666665,4.0,1.6363636363636365,15,40.78959539920403,-80.84028523726394,Columbiana County,OH
"Webster County, GA",36.77822729,0,0,0,1,23,16,3,0,2719,3.7222222222222223,4.0,1.25,9,32.3950546915233,-84.55165249481159,Webster County,GA
"Hunterdon County, NJ",36.43564356,3,2,5,36,265,804,31,5,126250,4.14,4.0,1.8571428571428568,50,40.56552981979562,-74.91613137924186,Hunterdon County,NJ
"Wayne County, UT",36.40334911,0,0,0,1,3,12,0,1,2747,4.35,4.5,1.6551724137931034,50,38.12388773311365,-111.35777820687849,Wayne County,UT
"Clay County, IA",36.38348189999999,1,1,0,4,106,156,12,0,16491,3.4375,3.5,1.3103448275862069,40,43.132545076121225,-95.14994068862413,Clay County,IA
"Conejos County, CO",36.24501631,0,0,0,3,23,20,7,3,8277,4.23,4.0,1.6170212765957446,50,37.35030811305687,-106.31706069922777,Conejos County,CO
"Geauga County, OH",36.18099008,3,5,5,21,117,353,13,2,93972,4.1,4.0,1.6388888888888888,50,41.52994771462321,-81.20592302747512,Geauga County,OH
"Butler County, NE",36.09239654,0,0,1,1,4,41,4,0,8312,4.833333333333333,5.0,1.25,9,41.26300530289402,-97.14081074757186,Butler County,NE
"Rockcastle County, KY",35.94320973,0,1,2,2,93,55,7,2,16693,2.966666666666667,2.5,1.3333333333333333,15,37.36618889116906,-84.3309118570415,Rockcastle County,KY
"Dewey County, SD",35.8037952,0,0,0,2,4,1,0,2,5586,3.8260869565217392,4.0,1.6153846153846154,23,45.28728950815264,-100.60436069149557,Dewey County,SD
"Lafayette County, WI",35.7867112,0,1,2,3,33,156,14,1,16766,3.9722222222222223,4.0,1.1666666666666667,18,42.629831181829054,-90.1389935402467,Lafayette County,WI
"Tolland County, CT",35.67252621,0,12,8,34,164,559,51,6,151377,3.98,4.0,1.702127659574468,50,41.790771557686675,-72.26616784205231,Tolland County,CT
"Washington County, KS",35.53028957,0,1,0,1,3,5,1,0,5629,3.954545454545455,4.0,1.6,11,39.82155430990205,-97.09261485679424,Washington County,KS
"Lyon County, KY",35.49875754,0,1,0,2,18,67,3,0,8451,3.8571428571428568,4.0,1.3125,21,37.06714051353768,-88.09172853472153,Lyon County,KY
"Ziebach County, SD",35.2858151,0,0,0,1,3,2,1,2,2834,4.3125,5.0,2.0,8,45.12936913539831,-101.62782378300976,Ziebach County,SD
"Grand County, CO",34.99195185,0,1,1,3,6,39,0,0,14289,4.357142857142857,4.5,1.3333333333333333,7,40.050851039215964,-106.0515171996094,Grand County,CO
"Franklin County, IN",34.85686898,0,1,1,6,100,115,8,0,22951,3.775862068965517,4.0,1.4615384615384617,29,39.43904028607838,-85.06035686581244,Franklin County,IN
"Boone County, IN",34.72394464,0,5,5,10,131,635,5,1,60477,3.63,4.0,1.3095238095238095,50,40.030323716663325,-86.44163068112252,Boone County,IN
"Washington County, NE",34.61405331,0,2,2,3,20,93,13,0,20223,3.5967741935483866,3.5,1.380952380952381,31,41.542376655655744,-96.13564082790931,Washington County,NE
"Hancock County, KY",34.53436169,0,1,0,2,11,18,2,0,8687,4.12,4.0,1.681818181818182,50,37.7922815785155,-87.04940083825889,Hancock County,KY
"Putnam County, IL",34.47681434,0,2,0,0,11,45,4,1,5801,3.657894736842105,4.0,1.3333333333333333,19,41.190950044733036,-89.29608121448696,Putnam County,IL
"Fleming County, KY",34.46374414,0,1,0,3,31,56,7,3,14508,3.97,4.0,1.4651162790697674,50,38.33657419086392,-83.70775338611544,Fleming County,KY
"Stevens County, KS",34.38789546,0,0,0,2,1,11,1,0,5816,3.85,3.75,1.0,10,37.17525797941984,-101.34620416511221,Stevens County,KS
"Taylor County, WI",33.9640951,0,5,0,2,55,159,9,0,20610,4.5,4.5,1.75,6,45.15570259733222,-90.38136959468409,Taylor County,WI
"Jones County, IA",33.96244724,0,0,0,7,39,85,6,0,20611,3.5,3.5,1.25,9,42.10574544549976,-91.17859722344052,Jones County,IA
